Id_Escucha ,Id_Cliente,Id_Cancion,Fecha y Hora de escucha
3335,2079,2511,18/9/2023 22:38
3336,,3675,7/8/2023 21:34
3337,1459,1807,10/6/2023 14:59
3338,2697,,29/9/2023 12:12
3339,1870,2389,11/12/2023 12:25
3340,1110,1116,18/1/2023 18:23
3341,1835,3400,
3342,19,3029,29/9/2023 03:59
3343,70,4318,26/9/2023 17:19
3344,310,2519,22/2/2023 22:26
3345,2594,4994,15/11/2023 04:35
3346,2940,4810,11/5/2023 14:25
3347,821,,30/11/2023 23:22
3348,2139,3413,17/7/2023 18:50
3349,,907,
3350,2913,4782,3/5/2023 12:02
3351,445,1101,24/11/2023 08:58
3352,2822,4026,4/3/2023 16:22
3353,1606,2333,17/11/2023 09:01
3354,2616,1439,
3355,1377,101,3/4/2023 06:15
3356,1350,1975,10/3/2023 15:25
3357,,4348,11/4/2023 14:40
3358,715,1099,7/7/2023 00:59
3359,775,3861,30/1/2023 12:20
3360,2787,926,13/4/2023 19:52
3361,648,3280,18/10/2023 19:18
3362,1720,3132,17/10/2023 23:20
3363,348,3364,19/9/2023 12:16
3364,146,1205,
3365,1258,4594,2/11/2023 20:25
3366,1003,1743,9/6/2023 07:32
3367,1134,3959,17/10/2023 17:00
3368,704,2119,20/9/2023 10:34
3369,1120,2891,24/2/2023 20:40
3370,2121,564,5/10/2023 10:06
3371,2495,1714,15/3/2023 07:18
3372,1380,245,25/5/2023 01:00
3373,1966,3307,19/6/2023 16:40
3374,2383,,4/4/2023 23:11
3375,2321,1250,15/11/2023 09:39
3376,45,1057,26/8/2023 02:03
3377,444,2520,
3378,2375,,22/7/2023 00:18
3379,150,2567,
3380,1377,3492,27/8/2023 06:12
3381,32,2299,9/5/2023 18:32
3382,2878,4381,25/7/2023 13:40
3383,269,716,12/6/2023 12:01
3384,1505,3788,11/12/2023 06:17
3385,2395,3663,22/8/2023 13:07
3386,20,2102,
,792,834,21/5/2023 05:52
3388,432,4705,17/6/2023 20:41
3389,1913,4807,2/2/2023 17:32
3390,616,983,27/6/2023 00:19
3391,1905,1518,4/5/2023 13:28
3392,1326,2644,14/11/2023 01:08
3393,2213,1590,14/12/2023 21:05
3394,,,29/12/2023 08:16
3395,2367,,21/11/2023 10:39
3396,,3047,4/6/2023 10:36
3397,2430,3187,30/12/2023 15:11
3398,256,2044,
3399,1608,345,5/9/2023 10:41
3400,1046,3815,13/5/2023 13:43
3401,2856,1642,5/4/2023 04:10
3402,2091,4357,22/5/2023 23:16
3403,135,2645,9/8/2023 17:02
3404,1749,1836,19/8/2023 13:02
3405,211,834,31/10/2023 04:19
3406,2808,3000,
3407,1858,2164,8/4/2023 12:52
3408,361,2303,1/2/2023 04:02
3409,555,3084,16/7/2023 06:10
3410,2617,,10/5/2023 14:27
3411,2308,322,
3412,2384,2629,8/3/2023 11:41
3413,668,,6/7/2023 00:42
3414,1098,4397,19/5/2023 16:40
3415,144,2790,9/8/2023 09:29
3416,219,2990,4/9/2023 22:45
3417,2561,66,20/1/2023 12:59
3418,1184,3341,11/12/2023 14:42
3419,693,3701,23/5/2023 01:12
3420,663,2977,6/7/2023 03:28
3421,2237,1003,25/9/2023 18:30
3422,,959,24/7/2023 09:22
3423,413,2100,18/3/2023 17:33
3424,524,268,6/3/2023 11:25
3425,2675,,22/5/2023 16:39
3426,1589,4134,20/11/2023 16:55
3427,1891,3919,30/12/2023 02:07
3428,272,3197,16/2/2023 01:40
3429,144,,14/10/2023 11:12
3430,334,3670,2/4/2023 05:58
3431,2347,2015,29/5/2023 13:06
3432,2297,1929,
3433,2749,1042,28/5/2023 06:51
3434,1111,3462,2/11/2023 20:53
3435,1598,2246,17/3/2023 03:51
3436,567,4836,5/7/2023 12:12
3437,2386,4060,
3438,158,1690,14/4/2023 18:08
3439,,242,19/3/2023 19:03
3440,2234,2762,22/10/2023 17:04
3441,1832,2658,14/11/2023 13:12
3442,1487,2094,11/2/2023 07:43
3443,2532,2499,8/6/2023 07:36
3444,1631,,
3445,,4782,1/6/2023 23:28
3446,921,2435,25/7/2023 23:28
3447,2697,4084,11/8/2023 02:43
3448,2568,2097,31/1/2023 00:17
,2179,3758,23/9/2023 11:06
3450,1210,4565,9/3/2023 15:02
3451,3,344,6/6/2023 03:53
3452,164,212,28/5/2023 02:41
3453,888,4660,4/12/2023 07:24
3454,10,2018,
3455,1620,4795,23/3/2023 02:21
3456,1962,2937,16/3/2023 16:04
3457,388,1331,16/5/2023 07:58
3458,1627,,29/1/2023 19:46
3459,1339,2335,13/1/2023 21:02
3460,,3248,6/3/2023 20:41
3461,2625,1896,12/4/2023 19:52
3462,1850,4305,25/7/2023 14:49
3463,904,3277,1/7/2023 16:45
3464,423,1517,10/8/2023 12:48
3465,2977,141,20/8/2023 07:57
3466,2882,3223,9/7/2023 02:12
3467,2386,3095,31/12/2023 05:29
3468,774,3051,20/9/2023 20:55
3469,474,2105,16/4/2023 23:34
3470,568,3188,6/4/2023 07:58
3471,321,2805,12/1/2023 03:04
3472,1499,2170,11/7/2023 12:18
3473,,3402,21/5/2023 01:14
3474,2655,3386,5/4/2023 20:48
3475,2011,2710,24/7/2023 20:45
3476,,1952,12/2/2023 09:54
3477,2350,1268,21/6/2023 16:17
3478,159,4525,31/3/2023 11:04
3479,2271,662,12/12/2023 07:21
3480,982,1472,6/10/2023 18:46
3481,1224,446,21/12/2023 10:40
3482,2213,1696,28/7/2023 13:29
3483,1871,,12/1/2023 19:04
3484,678,2252,21/6/2023 04:24
3485,1740,4296,20/6/2023 18:57
3486,1570,3757,25/1/2023 20:18
3487,2207,369,
3488,376,,30/1/2023 02:42
3489,2968,2641,14/11/2023 10:54
3490,241,,14/4/2023 14:05
3491,,2397,18/5/2023 10:40
3492,367,4654,2/9/2023 04:24
3493,2577,3739,
3494,2839,3926,5/6/2023 16:28
3495,2067,1709,9/12/2023 20:44
3496,359,1426,19/1/2023 19:39
3497,,357,7/2/2023 01:36
,2352,,8/3/2023 12:29
3499,1133,4079,17/8/2023 02:28
3500,90,,30/6/2023 13:30
3501,1377,3464,29/5/2023 18:02
,1800,3751,5/11/2023 10:21
3503,2966,1443,28/5/2023 18:38
3504,685,1956,29/12/2023 19:22
3505,173,2293,
3506,,1816,9/7/2023 14:17
3507,1043,4440,22/1/2023 14:00
3508,1642,332,26/7/2023 16:26
3509,1995,,15/11/2023 09:02
3510,2935,3554,15/12/2023 09:33
3511,,695,10/7/2023 00:43
3512,356,1931,14/6/2023 06:35
3513,2033,2768,19/6/2023 15:59
3514,1831,3277,26/5/2023 02:58
3515,690,471,3/11/2023 21:01
3516,2148,2573,24/3/2023 22:41
3517,2922,4138,1/2/2023 12:52
3518,2160,3776,10/6/2023 17:20
3519,2575,680,31/5/2023 15:53
3520,2117,3195,11/7/2023 16:58
3521,934,4496,9/6/2023 16:46
3522,1868,119,20/6/2023 19:28
3523,961,897,25/10/2023 14:58
3524,1051,2676,6/9/2023 00:12
3525,87,1534,23/2/2023 09:14
3526,1065,2269,28/2/2023 03:47
3527,1808,4209,14/8/2023 20:15
3528,2441,1612,
3529,2794,1333,24/10/2023 07:18
,2928,4951,29/3/2023 06:38
3531,556,4692,1/9/2023 08:04
3532,289,2914,13/11/2023 05:59
3533,1252,3090,19/3/2023 06:35
3534,1417,98,7/11/2023 02:18
,,1897,
3536,2408,3481,
3537,6,3997,21/6/2023 13:19
3538,705,3893,21/10/2023 22:45
3539,1183,2790,16/4/2023 08:01
3540,2060,1920,30/5/2023 17:29
3541,953,3254,8/8/2023 03:42
3542,2954,1642,17/8/2023 17:32
3543,525,503,8/2/2023 12:41
3544,2176,2906,1/8/2023 18:44
3545,459,2282,
3546,2672,3281,25/6/2023 02:52
3547,2812,4505,20/8/2023 15:45
3548,,,
3549,2178,1802,12/11/2023 17:14
3550,275,2184,29/9/2023 09:11
3551,,4970,19/10/2023 04:08
3552,1764,3601,9/2/2023 17:25
3553,,1857,20/2/2023 03:57
3554,215,2232,7/6/2023 18:40
3555,728,2920,12/9/2023 21:22
3556,,3022,21/2/2023 04:48
3557,369,,28/2/2023 15:07
3558,,,13/2/2023 19:03
3559,2244,2288,8/9/2023 16:10
3560,2396,,9/6/2023 08:48
3561,969,2301,5/1/2023 21:51
3562,832,4497,15/4/2023 21:09
,2822,,27/9/2023 08:50
3564,1409,3597,1/11/2023 06:42
3565,216,518,25/4/2023 09:45
3566,803,4691,15/8/2023 22:52
3567,1144,737,
3568,1008,160,21/7/2023 02:49
3569,2350,4563,12/6/2023 11:49
3570,731,916,18/6/2023 05:10
3571,1781,679,10/3/2023 13:04
3572,568,4130,21/11/2023 05:27
3573,2668,2421,22/2/2023 10:37
3574,2364,2502,17/3/2023 15:06
3575,1473,4942,8/2/2023 11:49
3576,2016,663,25/6/2023 17:52
3577,1741,4733,17/2/2023 07:59
3578,1690,3960,23/10/2023 03:17
3579,957,696,
3580,759,2740,30/5/2023 13:48
3581,210,1140,15/6/2023 08:57
3582,2760,1787,13/9/2023 09:19
3583,1816,2280,21/2/2023 21:15
3584,1982,772,26/6/2023 12:32
3585,880,,
3586,1371,4894,8/8/2023 05:12
3587,1029,2088,13/11/2023 09:54
3588,801,3260,15/5/2023 06:38
3589,1140,4229,17/9/2023 23:54
3590,2677,69,15/8/2023 12:21
3591,2239,4531,20/7/2023 11:52
3592,,2881,
3593,1014,1210,27/5/2023 09:15
3594,2444,865,7/11/2023 06:15
3595,,3599,17/7/2023 14:07
3596,1452,3956,2/3/2023 04:59
3597,,1124,10/10/2023 18:27
3598,2500,983,1/3/2023 14:01
,2881,4535,24/12/2023 21:53
3600,1570,1328,2/3/2023 09:08
3601,667,4224,4/2/2023 22:49
3602,2103,4234,12/7/2023 14:09
3603,2030,2984,7/9/2023 09:34
3604,410,3368,17/3/2023 10:08
3605,1987,4299,29/12/2023 21:44
3606,721,3789,20/6/2023 01:45
3607,2618,2024,28/7/2023 06:33
3608,634,199,16/5/2023 19:46
3609,,986,16/10/2023 00:08
3610,238,4041,20/6/2023 02:50
3611,,1253,28/7/2023 22:40
3612,2060,165,23/6/2023 14:12
3613,,4334,
3614,551,4986,6/9/2023 00:28
3615,624,4359,22/12/2023 07:23
3616,2052,3001,27/6/2023 08:12
3617,2346,4789,
3618,2875,3021,17/4/2023 06:29
3619,2815,181,
3620,222,,13/7/2023 20:49
3621,353,4236,12/1/2023 22:20
3622,2416,568,25/3/2023 09:08
3623,2893,2742,1/7/2023 16:14
3624,,4644,9/6/2023 23:53
3625,2512,1460,18/10/2023 18:10
3626,2244,,11/9/2023 17:18
3627,542,2898,3/10/2023 05:12
3628,2422,4316,16/12/2023 17:20
3629,2821,853,25/9/2023 20:00
3630,1206,4392,12/9/2023 01:33
3631,,2933,
3632,1110,1581,21/12/2023 19:29
3633,2834,1615,5/7/2023 16:15
3634,1780,1883,24/12/2023 01:59
3635,2753,2965,14/5/2023 23:38
3636,2883,1184,
3637,2797,2030,19/7/2023 18:08
3638,2566,,
3639,772,4327,8/4/2023 12:23
3640,2885,4291,21/12/2023 08:53
3641,958,3660,7/1/2023 07:32
3642,2496,2515,
3643,1542,3275,9/8/2023 06:54
3644,1917,2853,19/12/2023 18:27
3645,2695,2751,11/6/2023 06:20
3646,1275,,21/12/2023 01:42
3647,1790,2823,31/3/2023 13:41
,1720,4153,19/2/2023 19:06
3649,1553,4021,31/1/2023 01:15
3650,2763,4642,30/4/2023 19:18
3651,2470,4873,12/12/2023 07:47
3652,846,2886,8/9/2023 08:43
3653,1811,4421,
3654,423,2903,16/4/2023 08:30
3655,2383,1255,9/2/2023 03:03
3656,2469,3168,28/7/2023 08:05
3657,,3157,
3658,2103,3092,7/7/2023 16:00
3659,766,2546,7/7/2023 00:40
3660,1027,4676,
3661,1162,3928,20/4/2023 05:10
3662,363,697,8/7/2023 21:18
3663,1007,2725,24/2/2023 07:34
3664,643,2098,18/5/2023 21:32
3665,2065,4451,31/8/2023 15:26
3666,1740,3089,29/3/2023 06:10
3667,1273,1137,
3668,1258,3307,
3669,843,2799,10/2/2023 15:40
3670,582,4906,9/4/2023 18:22
,52,51,
3672,399,973,4/9/2023 04:49
3673,150,3125,17/12/2023 06:53
3674,2244,4039,7/3/2023 04:35
3675,170,4345,7/7/2023 13:04
3676,496,2087,28/10/2023 21:36
3677,678,3240,6/9/2023 13:51
3678,1592,3759,13/9/2023 00:15
3679,1317,3936,7/8/2023 14:43
3680,2091,2880,19/11/2023 22:18
3681,1637,4856,4/1/2023 19:34
3682,482,,22/1/2023 00:16
3683,103,,4/10/2023 05:47
3684,1980,4325,26/4/2023 00:35
3685,2863,4698,11/8/2023 17:14
3686,508,3464,13/9/2023 04:10
3687,,630,23/6/2023 15:01
3688,328,2960,18/3/2023 16:00
3689,1100,462,
3690,1030,3511,
3691,2601,1767,16/7/2023 14:55
3692,1556,4662,2/4/2023 12:07
3693,,606,13/5/2023 06:00
3694,1940,,22/3/2023 15:19
3695,2936,3671,23/1/2023 11:14
3696,1189,3079,16/12/2023 03:14
3697,476,4233,1/9/2023 23:18
3698,877,4315,10/5/2023 15:26
3699,449,4670,10/11/2023 04:09
3700,,4105,5/4/2023 12:54
3701,1453,2372,20/7/2023 22:11
3702,1119,4135,28/2/2023 20:41
3703,1109,4201,26/12/2023 08:08
3704,1765,4703,30/3/2023 14:37
3705,,3236,13/12/2023 07:52
3706,1100,3340,1/7/2023 05:47
3707,2237,4146,19/2/2023 22:14
3708,2156,3429,16/3/2023 19:38
3709,1856,1499,14/5/2023 23:56
3710,2180,4146,13/2/2023 16:23
3711,1810,678,
3712,1713,4991,29/1/2023 11:25
3713,2769,,12/3/2023 13:10
3714,2473,4448,24/5/2023 22:21
3715,36,547,5/5/2023 14:25
3716,2951,3623,17/4/2023 03:58
3717,1827,67,11/1/2023 10:37
3718,90,893,21/10/2023 03:34
3719,795,1511,13/10/2023 19:36
3720,793,4922,12/9/2023 18:57
3721,,1971,23/10/2023 02:15
3722,328,2389,5/12/2023 21:11
3723,1480,,9/10/2023 23:54
3724,,4452,24/10/2023 23:42
,1985,612,13/4/2023 01:17
3726,2813,2584,19/2/2023 23:43
3727,1877,3115,8/3/2023 18:58
3728,1487,2229,11/7/2023 01:02
3729,16,1730,21/4/2023 03:34
3730,2298,3130,21/7/2023 16:44
3731,1869,3018,19/6/2023 23:07
3732,1787,1174,
3733,90,3141,31/10/2023 04:51
3734,2929,4134,11/3/2023 09:53
3735,1760,3855,15/3/2023 08:15
3736,1671,2365,14/9/2023 09:59
3737,2195,4914,3/3/2023 09:59
3738,719,3393,13/2/2023 11:46
3739,998,3179,7/10/2023 14:19
3740,2904,2017,21/5/2023 12:26
3741,545,846,
3742,774,,16/12/2023 03:42
3743,1085,5000,8/11/2023 16:56
3744,2228,2096,22/8/2023 21:30
3745,2268,1708,26/6/2023 16:52
3746,634,255,5/11/2023 23:51
3747,14,3421,14/1/2023 15:48
3748,1513,2599,7/2/2023 13:36
3749,2979,1906,23/10/2023 05:56
3750,431,3705,5/12/2023 13:51
3751,2430,3008,13/11/2023 11:06
3752,443,2570,21/3/2023 10:15
3753,1949,4424,8/9/2023 06:47
3754,1677,1694,8/2/2023 17:25
3755,2953,2876,2/1/2023 19:06
3756,1795,1436,7/3/2023 13:44
3757,483,,
3758,749,3918,
3759,1543,360,9/10/2023 06:22
3760,1098,1372,21/8/2023 19:41
3761,1155,3025,21/6/2023 07:38
3762,2169,2949,14/9/2023 13:22
3763,2571,2348,26/8/2023 04:11
3764,2475,3227,9/12/2023 16:00
3765,1677,138,31/5/2023 06:56
,1803,4963,28/11/2023 16:36
3767,2723,1058,9/3/2023 13:19
,961,4768,16/4/2023 01:45
3769,355,1735,14/9/2023 01:05
3770,2691,585,10/4/2023 07:15
3771,981,539,
3772,1266,2189,23/8/2023 16:14
3773,556,3697,31/7/2023 03:13
3774,,,24/7/2023 10:44
3775,439,1507,3/5/2023 02:02
3776,115,1993,15/2/2023 05:32
3777,2325,,15/8/2023 09:16
3778,1813,145,16/10/2023 21:18
3779,2632,,24/6/2023 19:18
3780,43,1449,
3781,2355,4406,6/2/2023 02:21
3782,767,1307,14/9/2023 12:11
3783,1759,4968,9/2/2023 13:42
3784,1851,,23/11/2023 02:39
3785,994,3609,20/11/2023 05:17
3786,655,820,14/6/2023 00:19
3787,62,4062,6/11/2023 07:54
3788,2894,3121,8/10/2023 23:22
3789,1430,14,24/3/2023 10:51
3790,492,4205,5/4/2023 00:58
3791,2180,4136,
3792,1306,,22/2/2023 20:23
3793,257,679,23/12/2023 15:39
3794,1181,3862,11/7/2023 19:02
3795,1944,924,
3796,2555,4715,27/9/2023 23:40
3797,2669,3764,29/11/2023 03:43
3798,1751,1992,
3799,1878,1889,27/1/2023 01:06
3800,2073,1868,28/2/2023 00:37
3801,1737,2620,27/11/2023 22:24
3802,2639,3982,
3803,2662,2070,28/1/2023 01:02
3804,1446,3586,19/9/2023 07:21
3805,467,857,
3806,1074,3188,16/6/2023 15:45
3807,2284,1592,9/4/2023 15:46
3808,1588,2011,9/3/2023 19:50
3809,2225,517,14/2/2023 00:48
3810,2086,,1/9/2023 19:22
3811,,130,1/1/2023 02:48
3812,2113,,23/9/2023 07:49
3813,2474,3345,6/5/2023 23:31
3814,562,2620,18/4/2023 18:11
3815,466,3246,29/3/2023 04:45
3816,55,,14/7/2023 18:53
3817,1247,78,1/2/2023 05:18
3818,,1183,24/9/2023 14:14
3819,500,3168,24/6/2023 03:18
3820,921,1433,11/7/2023 11:30
3821,2054,3979,26/3/2023 04:37
3822,2283,3343,13/3/2023 01:33
3823,2030,3966,14/3/2023 21:28
3824,94,2707,26/10/2023 15:58
3825,,11,12/1/2023 19:41
3826,2758,,
3827,2877,262,23/5/2023 07:17
3828,,4313,
3829,549,3010,18/2/2023 10:04
3830,2705,508,23/3/2023 08:38
3831,1794,3410,3/12/2023 07:49
3832,1627,1172,11/1/2023 05:47
3833,1835,334,2/12/2023 03:57
3834,,2017,11/4/2023 19:45
3835,2440,4739,23/7/2023 05:58
3836,1222,2597,21/3/2023 11:15
3837,2757,4880,
3838,2737,3893,18/8/2023 09:44
3839,15,2373,26/7/2023 11:25
3840,2619,3793,30/4/2023 16:26
3841,1745,1274,1/10/2023 11:23
3842,1135,854,6/5/2023 22:48
3843,252,4496,2/4/2023 13:00
3844,479,348,23/6/2023 15:23
3845,2760,3240,17/9/2023 04:17
3846,237,,15/4/2023 20:03
3847,1868,4129,5/7/2023 10:44
3848,44,,24/8/2023 07:19
3849,2797,2310,15/10/2023 22:47
3850,2590,4257,25/10/2023 14:37
3851,2438,,10/2/2023 07:12
3852,1753,4025,13/10/2023 22:07
3853,2337,,10/3/2023 21:17
3854,1658,4184,1/8/2023 18:53
3855,2302,4733,26/10/2023 14:27
3856,1747,2934,7/7/2023 15:10
3857,909,2355,20/3/2023 06:48
3858,,2053,23/5/2023 04:04
3859,1670,4027,11/9/2023 08:55
3860,525,1779,9/12/2023 09:03
3861,1331,4988,
3862,2740,2073,
3863,,2468,11/11/2023 02:14
3864,1672,2677,26/6/2023 20:55
3865,,2996,1/8/2023 15:09
3866,647,1415,14/9/2023 21:30
3867,2542,3804,11/2/2023 12:59
3868,2206,3904,8/9/2023 18:59
3869,1798,1439,21/1/2023 01:57
3870,229,4382,25/6/2023 11:28
3871,2356,1441,31/1/2023 22:08
3872,1629,412,12/4/2023 20:05
3873,2295,2881,14/4/2023 05:25
3874,,835,15/2/2023 20:14
3875,828,24,13/12/2023 08:50
3876,1604,1743,17/9/2023 04:54
3877,2004,4638,25/9/2023 13:13
3878,2721,1333,20/3/2023 21:09
3879,1785,1523,8/12/2023 07:12
3880,2437,325,22/7/2023 01:52
3881,2592,3351,24/4/2023 14:30
3882,2842,4761,9/4/2023 02:34
3883,2237,3577,26/12/2023 12:00
3884,2677,2110,21/10/2023 12:08
3885,377,,11/3/2023 12:11
3886,104,4510,17/1/2023 18:28
3887,1216,512,7/3/2023 02:20
3888,668,1463,
3889,907,1952,25/12/2023 14:24
3890,879,2352,8/7/2023 08:59
3891,2363,1400,15/10/2023 09:20
3892,1390,,1/11/2023 06:23
3893,2956,2113,17/12/2023 00:56
3894,164,4284,8/4/2023 08:41
3895,1806,763,20/1/2023 01:49
3896,2728,549,7/12/2023 06:09
3897,2226,812,15/4/2023 10:11
3898,2799,207,27/9/2023 20:15
3899,2020,320,4/8/2023 08:27
3900,107,,3/6/2023 19:25
3901,770,69,9/6/2023 19:23
,1672,4878,13/9/2023 08:51
3903,2273,2081,6/6/2023 03:24
3904,2248,674,12/12/2023 09:57
3905,1547,3500,7/2/2023 08:18
3906,160,1800,
3907,2496,2216,10/2/2023 15:01
3908,1559,4576,15/11/2023 22:20
3909,2534,,20/6/2023 03:14
3910,2894,,22/1/2023 19:12
3911,1330,2313,9/10/2023 19:21
3912,2484,2043,21/8/2023 11:08
3913,410,1480,20/10/2023 05:17
3914,1294,474,3/3/2023 06:33
3915,2641,2975,22/8/2023 00:38
3916,422,730,1/2/2023 12:36
3917,84,682,14/9/2023 07:27
3918,49,4052,31/7/2023 15:19
3919,228,,22/5/2023 18:33
3920,1908,940,1/7/2023 20:21
3921,2365,4881,30/3/2023 17:52
3922,1440,3066,29/1/2023 11:35
3923,450,4491,6/12/2023 02:04
3924,2929,3353,26/1/2023 01:19
3925,2579,2042,7/12/2023 18:35
3926,1349,,30/7/2023 18:50
3927,2160,3405,
3928,1566,2796,26/4/2023 10:21
3929,2910,4130,25/10/2023 05:45
3930,1483,,24/6/2023 11:58
3931,2675,1803,25/5/2023 11:32
3932,2463,3635,15/2/2023 08:42
3933,1092,4038,19/6/2023 03:37
3934,2938,136,
3935,2898,4267,30/8/2023 20:32
3936,1750,151,24/11/2023 09:51
3937,1617,1097,31/3/2023 07:04
3938,455,1326,15/6/2023 11:33
3939,1305,1457,16/5/2023 15:33
3940,108,4869,3/9/2023 02:01
3941,2962,199,16/6/2023 00:08
3942,2803,4756,22/1/2023 01:18
3943,,4867,23/12/2023 13:08
3944,2624,2327,31/3/2023 16:47
3945,1328,4436,27/10/2023 00:34
3946,1308,24,12/11/2023 20:38
3947,1012,4406,17/5/2023 23:04
3948,2884,1898,27/3/2023 03:04
3949,1106,2438,14/4/2023 17:00
3950,,,17/6/2023 15:45
3951,1629,,21/9/2023 00:35
3952,761,824,27/11/2023 12:29
3953,1089,1562,3/9/2023 05:36
3954,93,4794,28/7/2023 04:00
3955,1548,3688,10/5/2023 18:50
3956,2149,3707,20/11/2023 19:32
3957,473,,8/4/2023 10:30
3958,1652,528,15/6/2023 17:01
3959,2433,2075,13/3/2023 05:03
3960,650,958,12/6/2023 14:59
3961,1675,,13/10/2023 22:31
3962,2331,2192,20/6/2023 22:44
3963,1910,3191,8/12/2023 22:26
3964,130,,15/1/2023 04:47
3965,2099,3220,21/12/2023 17:21
3966,2890,4353,1/3/2023 02:47
3967,2278,2361,5/2/2023 22:19
3968,39,,19/8/2023 17:13
3969,,2613,
3970,104,4725,15/4/2023 05:48
3971,1105,4804,28/4/2023 20:34
3972,2430,1939,
3973,1250,1977,22/11/2023 10:39
3974,1173,244,17/10/2023 16:41
3975,1407,3471,6/8/2023 02:07
3976,,3012,5/7/2023 22:44
3977,1655,,
3978,646,848,12/7/2023 16:49
3979,968,1928,19/7/2023 02:04
3980,925,1397,21/5/2023 17:39
3981,891,1817,3/1/2023 19:30
3982,2707,289,17/2/2023 07:40
3983,918,1722,23/12/2023 07:23
3984,587,4235,3/10/2023 00:27
3985,1855,793,
3986,1503,841,
3987,2373,285,27/3/2023 20:30
3988,1676,1759,9/1/2023 16:13
3989,2952,4623,1/2/2023 17:26
3990,1920,2330,26/4/2023 18:25
3991,2865,3407,13/6/2023 09:24
3992,2348,1035,23/10/2023 15:57
3993,,466,7/8/2023 19:23
3994,,709,12/8/2023 23:44
3995,2469,4344,10/3/2023 10:16
,1615,246,25/1/2023 13:36
3997,2996,4361,8/7/2023 08:11
3998,1159,3214,15/9/2023 04:05
3999,2392,3529,6/6/2023 04:01
4000,2120,,16/1/2023 22:14
4001,605,3116,30/6/2023 09:34
4002,473,794,23/6/2023 01:40
4003,1571,,1/4/2023 13:01
4004,1758,4903,9/11/2023 01:47
,393,1856,11/1/2023 21:35
4006,2378,1401,
4007,960,2651,
4008,2334,3811,11/1/2023 05:58
4009,835,4343,
4010,221,4532,20/5/2023 19:26
4011,1351,3896,26/2/2023 21:32
4012,287,4138,
4013,1533,4789,5/9/2023 19:22
4014,2859,1009,20/4/2023 14:46
4015,,,4/8/2023 16:02
4016,2269,2891,16/9/2023 17:50
4017,2678,3593,19/1/2023 00:54
4018,1663,1407,29/6/2023 06:57
4019,2260,920,7/7/2023 23:40
4020,153,2877,30/3/2023 05:32
4021,2951,4963,9/1/2023 07:01
4022,1055,5,
4023,1574,275,28/1/2023 02:11
4024,1217,686,21/10/2023 17:52
4025,341,4186,14/6/2023 07:10
4026,1960,3750,
4027,2144,4887,
4028,1499,3300,
4029,1348,2530,27/1/2023 08:11
4030,914,,29/9/2023 11:43
4031,2649,1185,31/8/2023 09:04
4032,2466,76,4/1/2023 08:17
4033,1513,839,4/5/2023 09:07
4034,,,9/12/2023 00:15
4035,642,4960,18/5/2023 16:04
4036,920,653,12/3/2023 16:21
4037,715,3291,25/5/2023 12:58
4038,370,2420,7/4/2023 01:42
4039,1455,4846,
4040,2224,4461,31/8/2023 09:05
4041,1251,1974,23/10/2023 05:16
4042,747,4009,29/6/2023 12:39
4043,2608,3118,16/6/2023 12:37
4044,271,238,26/4/2023 20:24
4045,508,4581,9/4/2023 13:33
4046,1576,4210,20/10/2023 23:37
4047,1478,4396,4/8/2023 12:13
4048,1387,2343,16/12/2023 15:54
4049,1754,480,23/8/2023 02:09
4050,2906,2731,5/2/2023 09:43
,654,33,1/7/2023 08:25
4052,1289,4550,27/1/2023 16:10
4053,,847,22/2/2023 18:42
4054,1423,3531,15/2/2023 01:09
4055,1600,257,8/5/2023 10:18
4056,2807,,5/8/2023 09:08
4057,,3724,11/7/2023 02:39
4058,899,2776,14/9/2023 23:39
4059,1197,2159,21/3/2023 08:26
4060,63,3415,13/3/2023 18:17
4061,2544,832,23/1/2023 22:27
4062,,1439,27/10/2023 09:28
4063,832,397,
4064,1732,3386,16/5/2023 10:08
4065,1761,1539,
4066,,,18/6/2023 07:39
4067,2511,4116,
4068,291,4578,10/7/2023 00:42
4069,1687,2189,9/8/2023 09:30
4070,1923,,29/8/2023 02:44
4071,2102,4919,9/6/2023 12:58
4072,508,1164,10/11/2023 07:49
4073,714,142,6/3/2023 04:00
4074,1290,4449,16/10/2023 13:10
4075,,1815,
4076,1948,4837,6/2/2023 11:23
4077,1618,4693,28/9/2023 14:22
4078,563,2913,26/5/2023 23:02
4079,2398,4673,19/4/2023 09:48
4080,1030,1588,13/4/2023 02:07
4081,1287,2980,11/7/2023 16:50
4082,346,3891,
4083,442,2584,21/7/2023 00:30
4084,292,4119,23/12/2023 00:27
4085,2668,3160,29/1/2023 03:17
4086,1909,3962,12/12/2023 05:26
4087,376,776,
4088,747,2391,4/10/2023 20:23
4089,2749,1439,18/2/2023 15:13
4090,791,1528,17/6/2023 17:17
4091,903,4643,16/4/2023 04:27
4092,1538,1439,30/5/2023 18:40
4093,1696,151,13/11/2023 23:36
4094,,1996,
4095,19,1183,9/7/2023 00:11
4096,1946,1723,
4097,1650,4000,18/7/2023 22:04
4098,1347,1574,24/12/2023 16:34
4099,14,527,1/6/2023 18:41
4100,2527,2269,24/3/2023 22:52
4101,1017,1835,5/2/2023 10:23
4102,2174,789,3/10/2023 18:14
4103,270,1036,
4104,2330,879,7/8/2023 18:51
4105,45,,25/4/2023 02:09
4106,700,181,29/10/2023 04:09
4107,188,2585,11/8/2023 22:02
