Id_Cancion ,Id_Artista,Id_Genero,NombreCancion,FechaLanzamiento
1943,873,4,Silhouettes,11/6/2005
1944,874,,Michael Row the Boat,19/8/2012
1945,875,17,Wake Up,
1946,875,7,So Yesterday,21/4/2007
1947,876,,Lips of An Angel,11/4/2024
1948,877,1,Stardust,15/5/2014
1949,877,1,My Resistance is Low,31/5/2014
1950,877,18,Huggin' & Chalkin',30/7/2012
1951,878,4,Celebrity Skin,26/1/2022
1952,879,8,Love Train,11/2/2014
1953,880,9,Kiss Kiss,5/3/2016
1954,881,17,Alley-oop,1/2/2019
1955,882,19,Want Ads,14/3/2011
1956,883,15,The Reason,5/12/2012
1957,884,5,Old Man & Me (When I Get To Heaven),15/10/2001
1958,884,12,Only Wanna Be With You,6/4/2005
1959,884,13,Let Her Cry,7/11/2020
1960,884,,Hold My Hand,13/7/2000
1961,885,9,I Don't Want to Set the World On Fire,9/1/2012
1962,886,9,Popcorn,19/9/2010
1963,887,17,You Sexy Thing,3/6/2001
1964,887,14,Every 1's a Winner,17/4/2005
1965,887,9,Emma,
1966,887,,So You Win Again,8/7/2016
1967,888,17,Jump Around,7/4/2001
1968,889,11,I Like That,28/11/2010
1969,890,20,Things Can Only Get Better,10/11/2021
1970,891,10,Smokestack Lightning,23/10/2009
1971,892,9,Rock the Boat,20/6/2012
1972,893,12,The Power of Love,11/9/2000
1973,893,18,Stuck With You,1/12/2003
1974,893,16,Perfect World,3/7/2006
1975,894,5,The Good the Bad & the Ugly,28/2/2000
1976,895,,Oh Babe What Would You Say?,10/7/2022
1977,896,12,Hit Me With Your Rhythm Stick,
1978,897,16,It Was a Good Day,
1979,898,20,Vehicle,
1980,899,13,Nutbush City Limits,19/7/2008
1981,899,9,Proud Mary,
1982,899,20,River Deep Mountain High,6/2/2005
1983,900,11,Just an Illusion,25/11/2013
1984,900,12,Music & Lights,12/2/2015
1985,901,20,Sorry (I Ran All the Way Home),28/3/2007
1986,902,2,It's Alright,5/5/2011
1987,903,12,Last Night a DJ Saved My Life,17/2/2004
1988,904,,Mockingbird,15/10/2019
1989,905,,What's On Your Mind (Pure Energy),
1990,906,,Here Comes the Hotstepper,3/3/2016
1991,907,8,Sweat (A La La La La Song),5/5/2015
1992,907,20,Bad Boys,4/1/2009
1993,907,3,Games People Play,14/12/2021
1994,908,14,Good Life,
1995,909,9,I Got My Mind Made Up,15/1/2019
1996,910,20,Need You Tonight,5/3/2006
1997,910,4,Suicide Blonde,8/11/2017
1998,910,16,New Sensation,19/9/2018
1999,910,,Devil Inside,
2000,910,18,Disappear,1/8/2013
2001,910,13,Never Tear Us Apart,2/10/2021
2002,910,12,Elegantly Wasted,20/8/2011
2003,910,3,Original Sin,21/9/2004
2004,911,12,Flashdance... What a Feeling,14/5/2022
2005,911,10,Fame,26/10/2005
2006,912,7,The Unicorn,13/3/2006
2007,913,5,Theme From 'Shaft',20/1/2000
2008,914,13,It Had to Be You,18/1/2014
2009,914,10,Swingin' Down the Lane,16/1/2000
2010,915,18,Morgen,29/9/2001
2011,916,14,Replay,7/11/2014
2012,917,10,The Last Kiss,14/9/2010
2013,918,13,Centrefold,26/5/2004
2014,918,,Freeze-Frame,28/12/2020
2015,919,2,Wonderful,18/9/2021
2016,920,6,Always On Time,
2017,921,9,Upside Down,27/8/2004
2018,921,5,"Sitting, Waiting, Wishing",2/7/2008
2019,922,18,"Open The Door, Richard!",19/11/2004
2020,923,13,What in the World's Come Over You,29/8/2018
2021,923,11,My True Love,8/2/2010
2022,924,11,Me & My Shadow,14/2/2007
2023,925,13,Reet Petite,7/9/2001
2024,925,12,(Your Love Keeps Lifting Me) Higher & Higher,22/4/2023
2025,925,4,Lonely Teardrops,27/11/2005
2026,926,7,Don't Walk Away,10/5/2003
2027,926,15,Every Day Of The Week,27/11/2009
2028,927,12,Right in the Night (Fall in Love With Music),7/3/2001
2029,928,5,Superstar,10/12/2013
2030,929,2,Zip-A-Dee-Doo-Dah,26/7/2011
2031,930,2,You're Beautiful,4/12/2010
2032,930,14,1973,
2033,930,7,Goodbye My Lover,22/6/2012
2034,931,15,Living in America,30/7/2018
2035,931,10,I Got You (I Feel Good),30/6/2022
2036,931,16,It's a Man's Man's Man's World,
2037,931,14,Get Up (I Feel Like Being A) Sex Machine,3/1/2023
2038,931,3,Papa's Got a Brand New Bag,17/8/2017
,932,5,Goodbye Cruel World,7/6/2001
2040,933,20,You Give Me Something,31/12/2016
2041,934,7,You've Got a Friend,10/2/2020
2042,934,6,Fire & Rain,22/2/2001
2043,934,6,Handy Man,19/2/2018
2044,934,1,How Sweet it is (to be Loved by You),22/7/2006
2045,935,4,Virtual Insanity,22/6/2005
2046,935,,Canned Heat,9/5/2011
2047,935,5,Deeper Underground,5/2/2010
2048,935,3,Cosmic Girl,13/4/2001
2049,935,18,Little L,15/2/2024
2050,936,12,Surf City,8/10/2002
2051,937,15,Banjo Boy,24/4/2017
2052,938,14,Baby Face,20/3/2014
2053,939,10,Miami Vice Theme,27/6/2016
2054,940,10,Je T'Aime (Moi Non Plus),17/12/2011
2055,941,,Don't Wanna Fall in Love,7/4/2021
2056,942,6,The Day the Rains Came,9/9/2008
2057,943,12,That's the Way Love Goes,31/7/2006
2058,943,9,Together Again,
2059,943,,All For You,17/10/2003
2060,943,4,Escapade,1/7/2020
2061,943,11,Again,28/9/2000
2062,943,1,Doesn't Really Matter,3/6/2003
2063,943,19,Miss You Much,21/1/2007
2064,943,9,Runaway,27/10/2003
2065,943,5,Love Will Never Do (Without You),25/4/2016
2066,943,12,If,28/1/2003
2067,943,17,Black Cat,1/9/2012
2068,943,9,When I Think of You,25/8/2016
2069,943,10,Rhythm Nation,21/3/2018
2070,943,14,Someone to Call My Lover,19/9/2000
2071,943,16,What Have You Done For Me Lately,5/12/2005
2072,943,12,Nasty,1/12/2022
2073,943,,Come Back to Me,2/3/2018
2074,943,2,Let's Wait Awhile,17/7/2000
2075,943,,Alright,13/10/2020
2076,943,5,"Any Time, Any Place",1/4/2017
2077,943,1,Just a Little While,
2078,943,18,I Get Lonely,2/9/2008
2079,944,17,Got 'Til It's Gone,2/4/2008
2080,945,4,At Seventeen,28/2/2024
2081,946,4,Me & Bobby McGee,4/5/2005
,947,,Insensitive,22/10/2016
2083,948,,Whatcha Say,29/8/2015
2084,948,17,In My Head,3/5/2002
2085,948,17,Ridin' solo,30/4/2011
2086,949,17,Talk Dirty,8/8/2014
2087,950,8,Sealed With a Kiss,13/4/2015
2088,950,2,Too Many Broken Hearts,21/9/2014
2089,951,1,I am Yours,18/11/2013
2090,952,2,Cara Mia,14/2/2018
2091,952,8,Come a Little Bit Closer,14/4/2003
2092,953,13,Do You Remember?,26/7/2009
2093,954,,Down,
2094,955,3,Hard Knock Life,22/3/2005
2095,956,1,Empire State Of Mind,4/10/2004
2096,957,15,Numb/Encore,10/9/2021
2097,958,16,Run This Town,17/11/2018
2098,959,2,Mr Big Stuff,21/12/2021
2099,960,12,Dolannes-Melodie,12/8/2018
2100,961,11,Porque te vas,14/8/2017
2101,962,10,Harper Valley PTA,6/8/2007
2102,963,6,Hallelujah,16/11/2022
2103,964,17,White Rabbit,5/8/2011
2104,964,9,Somebody to Love,1/8/2002
2105,965,18,Nothing's Gonna Stop Us Now,30/6/2023
,965,20,We Built This City,13/8/2003
2107,965,13,Sara,
2108,966,12,If You Had My Love,11/11/2010
2109,966,13,Love Don't Cost a Thing,26/10/2012
2110,966,17,Get Right,3/5/2023
2111,966,8,Jenny From the Block,4/5/2008
2112,966,15,I'm Real,21/7/2014
2113,966,3,Ain't it Funny,25/8/2005
2114,966,19,Waiting For Tonight,29/3/2011
2115,966,,Play,10/3/2023
2116,966,15,Do It Well,
2117,966,17,I'm Gonna Be Alright,26/3/2014
2118,967,15,All I Have,2/5/2023
2119,968,15,On The Floor,27/8/2010
2120,969,6,Crush,10/8/2002
2121,970,7,The Power of Love,17/6/2000
2122,971,17,When The Rain Begins To Fall,10/5/2016
2123,972,,Great Balls of Fire,7/4/2004
2124,972,1,Whole Lotta Shakin' Goin' On,24/7/2010
2125,973,4,Peg o' My Heart,2/9/2008
2126,974,7,Beautiful Soul,6/9/2001
2127,974,18,Leavin',29/3/2017
2128,975,19,I Wanna Love You Forever,30/7/2015
2129,975,8,Irresistible,9/5/2006
2130,975,14,With You,12/2/2014
2131,976,4,Domino,6/9/2014
2132,977,5,Price Tag,20/5/2003
2133,978,8,"Right Here, Right Now",14/11/2004
2134,979,19,Are You Gonna Be My Girl?,
2135,980,9,You Were Meant for Me,22/7/2019
2136,980,1,Foolish Games,
2137,980,12,Hands,16/11/2009
2138,980,,Intuition,6/11/2006
2139,981,1,The Birds & the Bees,26/8/2008
2140,982,13,Sky High,24/9/2012
2141,983,10,"Bad, Bad Leroy Brown",1/7/2017
2142,983,4,Time in a Bottle,5/10/2010
2143,984,3,I Should Have Known Better,26/6/2016
2144,985,20,Green Door,7/10/2013
2145,986,6,He'll Have to Go,31/3/2018
2146,986,15,I Won't Forget You,10/1/2007
2147,987,,Spiders & Snakes,11/5/2003
2148,988,,All Along the Watchtower,1/5/2001
2149,988,,Purple Haze,6/5/2005
2150,988,17,Hey Joe,10/1/2024
2151,989,6,You Are My Sunshine,14/8/2010
2152,990,15,T For Texas (Blue Yodel No 1),9/6/2024
2153,990,7,Honeycomb,7/1/2013
2154,991,10,I Saw Mommy Kissing Santa Claus,28/8/2000
2155,992,17,Tell Me a Story,13/4/2010
2156,993,6,Troglodyte (Cave Man),5/3/2015
2157,994,16,I Can See Clearly Now,29/3/2018
2158,995,8,Big Bad John,11/11/2022
2159,996,8,Tangerine,12/9/2013
2160,996,2,Besame Mucho,8/5/2004
2161,996,7,Maria Elena,19/7/2000
2162,996,,Green Eyes,7/6/2000
2163,996,11,Amapola (Pretty Little Poppy),8/5/2024
2164,996,9,The Breeze & I,1/11/2010
2165,996,15,Blue Champagne,3/3/2007
2166,996,4,My Sister & I,27/8/2016
2167,996,12,So Rare,21/9/2011
2168,997,10,The Middle,8/4/2019
2169,998,14,Good Timin',15/8/2023
2170,999,10,Ain't No Doubt,30/4/2001
2171,1000,18,What Becomes of the Broken Hearted,17/12/2005
2172,1001,20,If You Wanna Be Happy,23/2/2007
2173,1002,12,Too Young,11/7/2019
2174,1003,5,Swing the Mood,28/4/2006
2175,1003,2,That's What I Like,11/1/2014
2176,1004,10,Tipsy,18/4/2017
2177,1005,16,You Belong to Me,6/11/2009
2178,1005,,Make Love to Me,3/11/2021
2179,1005,5,Ay-Round The Corner (Bee-Hind The Bush),17/4/2006
2180,1006,13,The Night They Drove Old Dixie Down,5/4/2024
2181,1007,17,I Love Rock 'n' Roll,7/2/2022
2182,1008,,One of Us,24/5/2009
2183,1009,9,Let Me Go Lover,5/8/2003
2184,1010,1,Looking For a New Love,20/2/2011
2185,1010,19,Real Love,8/10/2003
2186,1011,13,With a Little Help From My Friends,28/12/2005
2187,1011,14,You Are So Beautiful,17/9/2022
2188,1011,5,The Letter,27/2/2023
2189,1012,8,Up Where We Belong,23/12/2013
2190,1013,6,Shaddup You Face,7/5/2021
2191,1014,1,Down Yonder,6/10/2014
2192,1015,7,Steppin' Out,30/9/2010
2193,1016,11,Live & Learn,10/4/2008
2194,1017,5,Games People Play,20/9/2006
2195,1018,10,I Gotcha,16/12/2022
2196,1018,15,Ain't Gonna Bump No More (With No Big Fat Woman),2/1/2020
2197,1019,14,I Wanna Know,15/12/2011
2198,1020,15,Stutter,29/12/2021
2199,1021,19,Peppermint Twist,27/8/2008
2200,1022,6,Theme From 'Greatest American Hero' (Believe It Or Not),3/3/2024
2201,1023,,Jack & Diane,
2202,1023,7,Hurt So Good,12/3/2022
2203,1023,13,Small Town,
2204,1024,19,One Wild Night,22/5/2010
2205,1025,1,Annie's Song,18/11/2019
2206,1025,6,Thank God I'm a Country Boy,19/3/2008
2207,1025,8,Sunshine On My Shoulders,25/6/2017
2208,1025,12,I'm Sorry,
2209,1025,10,"Take Me Home, Country Roads",11/9/2005
2210,1025,4,Calypso,6/5/2001
2211,1026,4,You're the Voice,10/6/2000
2212,1027,19,Judy in Disguise (With Glasses),
2213,1028,,Boogie Chillun,8/5/2024
2214,1028,20,Boom Boom,17/6/2005
2215,1029,,Imagine,12/2/2015
2216,1029,9,(Just Like) Starting Over,7/10/2019
2217,1029,5,Woman,11/12/2017
2218,1029,20,Instant Karma,9/11/2022
2219,1029,9,Give Peace a Chance,
2220,1029,13,Happy Xmas (War is Over),18/11/2000
2221,1029,10,Power to the People,8/9/2009
2222,1029,7,Whatever Gets You Thru the Night,13/12/2002
2223,1029,2,Stand By Me,19/2/2020
2224,1029,18,Nobody Told Me,6/6/2004
,1029,13,Watching the Wheels,1/12/2014
2226,1030,11,Johnny Remember Me,1/4/2009
2227,1031,6,No Such Thing,1/10/2021
2228,1031,9,Your Body Is a Wonderland,27/8/2003
2229,1031,12,Waiting on the World to Change,2/3/2012
2230,1032,18,Music,17/6/2020
2231,1033,18,St Elmo's Fire (Man in Motion),13/3/2023
2232,1034,19,Love is in the Air,
2233,1035,,Welcome Back,11/9/2011
2234,1036,19,You're the One That I Want,24/11/2004
2235,1036,18,Summer Nights,21/11/2001
2236,1036,20,Grease Megamix,19/2/2011
2237,1037,13,Missing You,7/9/2023
2238,1038,15,Cry,14/1/2005
2239,1038,15,Just Walkin' in the Rain,
2240,1038,17,The Little White Cloud that Cried,16/4/2012
2241,1038,20,Yes Tonight Josephine,17/7/2005
2242,1038,3,Walkin' My Baby Back Home,24/10/2004
2243,1038,11,"Please, Mister Sun",30/8/2002
2244,1038,4,I'll Never Fall in Love Again,22/1/2003
2245,1039,14,Disco Lady,11/3/2001
2246,1040,2,Red River Rock,
2247,1041,7,"You're Sixteen, You're Beautiful (And You're Mine)",21/3/2001
2248,1042,9,Ring of Fire,
2249,1042,18,A Boy Named Sue,5/6/2002
2250,1042,19,I Walk the Line,18/2/2006
2251,1042,14,Hurt,14/2/2017
2252,1043,12,Rub You the Right Way,29/9/2016
,1044,7,Shattered Dreams,9/1/2024
2254,1045,1,Battle of New Orleans,15/2/2012
2255,1045,13,North to Alaska,
2256,1046,,What's Another Year,
2257,1046,,Hold Me Now,18/9/2001
2258,1047,10,It's Not For Me to Say,25/7/2008
2259,1047,3,Chances Are,17/10/2010
2260,1047,18,A Certain Smile,7/12/2019
2261,1047,4,Wonderful Wonderful,27/1/2012
2262,1048,4,Too Much Too Little Too Late,8/10/2009
2263,1049,17,"On the Atchison, Topeka & the Santa Fe",
2264,1049,13,Ac-cent-tchu-ate the Positive,
2265,1049,15,Personality,14/8/2001
2266,1050,3,Candy,4/2/2004
2267,1051,18,I Can See Clearly Now,29/12/2020
2268,1051,3,Hold Me Tight,7/7/2002
,1051,,Tears On My Pillow (I Can't Take It),28/12/2014
2270,1052,11,Running Bear,13/6/2000
2271,1052,,Cradle of Love,
2272,1053,14,"Memphis, Tennessee",26/8/2006
2273,1053,10,Poor Side Of Town,17/10/2004
2274,1054,17,It's in The Book,2/6/2001
2275,1055,20,Poetry in Motion,24/5/2004
2276,1056,16,In Zaire,7/8/2002
2277,1057,4,Leave (Get Out),
2278,1057,2,Too Little Too Late,15/2/2010
2279,1058,,I'll Find My Way Home,5/8/2001
2280,1059,6,Just Another Day,14/5/2014
2281,1059,8,If You Go,8/7/2005
2282,1060,9,Stop the Cavalry,8/6/2016
2283,1061,7,Burning Up,30/7/2012
2284,1062,14,Sunshine,27/6/2019
2285,1063,2,Why Don't You Believe Me?,6/9/2001
2286,1064,12,Big Yellow Taxi,29/12/2007
2287,1065,13,Tattoo,17/7/2015
2288,1065,5,Battlefield,8/4/2006
2289,1066,5,No Air,31/8/2019
2290,1067,6,Light My Fire,17/11/2014
2291,1068,10,Open Arms,22/9/2002
2292,1068,1,Who's Crying Now,
2293,1068,16,Don't Stop Believin',11/10/2020
2294,1069,2,Love Will Tear Us Apart,3/7/2001
2295,1070,18,La Camisa Negra,2/4/2014
2296,1071,8,Over the Rainbow,14/10/2007
2297,1071,10,The Trolley Song,23/8/2003
2298,1071,4,"On the Atchison, Topeka & the Santa Fe",26/7/2013
2299,1072,15,For Me & My Gal,6/10/2016
2300,1073,19,Angel of the Morning,18/4/2016
2301,1073,13,Queen of Hearts,
2302,1074,17,Falling,25/6/2022
2303,1075,7,Too Late For Goodbyes,
2304,1076,6,Don't Cry For Me Argentina,24/6/2003
2305,1077,17,Cry Me a River,
2306,1078,,The Wedding,6/3/2018
2307,1079,17,To All the Girls I've Loved Before,24/1/2009
2308,1080,4,"Eh, cumpari",3/4/2000
2309,1081,6,Move Your Feet,12/7/2008
2310,1082,9,Shotgun,9/8/2011
2311,1082,2,What Does it Take (To Win Your Love),16/10/2020
2312,1083,6,One Time,26/8/2017
2313,1083,15,Boyfriend,29/9/2018
2314,1084,17,Baby,3/6/2005
2315,1085,16,Sexyback,2/4/2017
2316,1085,15,My Love,5/12/2022
2317,1085,14,What Goes Around Comes Around,20/3/2020
2318,1085,20,Rock Your Body,
2319,1085,17,Cry Me a River,10/11/2007
2320,1085,5,Like I Love You,29/11/2017
2321,1085,15,Mirrors,11/10/2023
2322,1085,,Lovestoned,1/4/2005
2323,1085,,Senorita,8/11/2001
2324,1085,20,Summer Love,22/2/2004
2325,1086,17,Come Baby Come,9/5/2005
2326,1087,6,Too Shy,9/9/2009
2327,1088,,Dust in the Wind,3/8/2011
2328,1089,5,Stronger,3/4/2005
2329,1089,,Love Lockdown,15/6/2020
2330,1089,,Heartless,15/9/2006
2331,1089,17,Jesus Walks,25/9/2007
2332,1089,5,Diamonds From Sierra Leone,19/1/2000
2333,1089,3,Through the Wire,2/7/2022
2334,1090,4,Gold Digger,28/5/2004
2335,1091,16,Lambada,14/1/2023
2336,1092,18,Dangerous,4/8/2012
2337,1093,11,Romantic,
2338,1094,3,Wuthering Heights,21/6/2000
2339,1094,14,Running Up That Hill,19/2/2019
2340,1095,3,God Bless America,23/2/2009
2341,1096,1,What If...,
,1097,17,Walking On Sunshine,23/5/2022
2343,1098,15,I Kissed A Girl,
2344,1098,7,Hot 'n' cold,
2345,1098,17,Firework,9/8/2022
,1098,19,Teenage Dream,8/4/2010
2347,1098,19,Roar,10/1/2009
2348,1098,16,Wide Awake,28/1/2014
2349,1098,4,Part of Me,4/5/2020
2350,1098,3,Last Friday Night (TGIF),8/12/2013
2351,1098,8,Waking up in Vegas,24/10/2008
2352,1098,19,Thinking of You,18/3/2022
2353,1099,18,E.T.,
2354,1100,17,California Gurls,30/4/2002
2355,1101,15,The Woody Woodpecker Song,7/9/2013
2356,1101,13,On a Slow Boat to China,12/8/2019
2357,1101,10,"(I Got Spurs That) Jingle, Jangle, Jingle",13/9/2016
2358,1101,,Ole Buttermilk Sky,21/7/2007
2359,1101,18,Praise The Lord & Pass the Ammunition,23/9/2004
2360,1101,2,Who Wouldn't Love You?,14/3/2006
2361,1101,1,Three Little Fishies,23/4/2024
2362,1101,1,Strip Polka,16/7/2001
2363,1102,16,Wheel of Fortune,10/1/2001
,1102,4,Rock 'n' Roll Waltz,7/11/2004
2365,1103,11,That's the Way (I Like It),7/9/2022
2366,1103,15,Please Don't Go,23/5/2003
2367,1103,2,"(Shake, Shake, Shake) Shake Your Booty",26/3/2017
2368,1103,,Get Down Tonight,24/4/2005
2369,1103,8,I'm Your Boogie Man,11/11/2012
2370,1103,5,Keep it Comin' Love,31/7/2009
2371,1103,9,Give it Up,6/5/2011
2372,1104,5,All My Life,23/8/2005
2373,1104,6,Tell Me It's Real,14/9/2003
2374,1105,4,Tik-Toc,13/2/2013
2375,1105,5,We R Who We R,10/2/2018
2376,1105,19,Your love is my drug,9/11/2010
2377,1105,12,Take It Off,4/8/2013
2378,1105,19,Die Young,23/6/2007
2379,1106,,Everybody's Changing,19/7/2023
2380,1106,1,Somewhere Only We Know,22/10/2006
2381,1107,13,I'm Easy,19/1/2013
2382,1108,19,Twisted,24/6/2008
2383,1109,15,Nobody,5/9/2011
2384,1110,20,Milkshake,27/1/2012
,1110,,Trick Me,7/4/2014
2386,1111,19,Because of You,28/7/2016
2387,1111,4,My Life Would Suck Without You,2/8/2018
2388,1111,20,Since U Been Gone,22/7/2006
2389,1111,5,A Moment Like This,24/3/2023
2390,1111,7,Breakaway,26/7/2015
2391,1111,7,Behind These Hazel Eyes,29/3/2013
2392,1111,5,Stronger (What Doesn't Kill You),18/4/2008
2393,1111,6,Miss Independent,13/1/2007
2394,1111,12,Never Again,23/5/2003
2395,1111,2,Walk Away,29/1/2015
2396,1112,11,Feels Like I'm in Love,14/5/2023
2397,1113,20,Stole,
2398,1114,17,"You Can't Be True, Dear",23/9/2006
2399,1115,10,Midnight in Moscow,31/3/2012
2400,1116,10,Songbird,12/10/2007
2401,1117,7,Footloose,2/12/2011
2402,1117,16,Danger Zone,29/4/2023
2403,1118,19,Whenever I Call You 'friend',17/9/2017
2404,1119,19,Lady,
2405,1119,5,Coward of the County,3/11/2006
2406,1119,2,Lucille,4/12/2003
2407,1119,1,Ruby Don't Take Your Love to Town,22/6/2015
,1119,19,She Believes (In Me),28/2/2017
2409,1120,8,Islands in the Stream,17/6/2010
2410,1121,16,We've Got Tonight,11/11/2001
2411,1122,13,Knock You Down,6/3/2003
2412,1123,15,Love Letters,19/11/2000
2413,1124,3,Turn Me On,23/10/2001
2414,1125,20,Let it Rock,12/9/2010
2415,1126,1,Day 'n' Nite,20/6/2021
2416,1127,5,All summer long,
2417,1128,2,Bette Davis Eyes,13/2/2022
2418,1129,15,Kids in America,11/12/2008
2419,1129,7,(You Keep Me) Hangin' On,21/1/2012
2420,1129,1,Cambodia,16/12/2016
2421,1129,,You Came,
2422,1129,7,Chequered Love,11/10/2005
2423,1130,12,Love & Pride,
2424,1131,9,Sex on Fire,8/5/2003
2425,1131,20,Use Somebody,12/8/2011
2426,1132,14,Louie Louie,1/8/2003
2427,1133,19,I Was Made For Lovin' You,18/4/2019
2428,1134,17,Little Things Mean a Lot,9/3/2010
2429,1135,6,3am Eternal,9/6/2001
2430,1135,17,Justified & Ancient,
2431,1135,,Doctorin' the Tardis,26/5/2016
2432,1136,17,I Miss You,30/6/2003
2433,1137,19,Wavin' Flag,4/4/2012
2434,1138,18,Celebration,16/10/2007
2435,1138,15,Cherish,14/1/2021
2436,1138,11,Get Down On It,9/11/2007
2437,1138,17,Joanna,13/10/2008
2438,1138,3,Ladies Night,13/2/2017
2439,1139,13,Autobahn,7/4/2000
2440,1140,1,Jump,13/11/2003
2441,1141,20,Black Horse & the Cherry Tree,31/7/2010
2442,1141,20,Suddenly I See,26/10/2008
2443,1142,1,Please Don't Go,14/8/2016
2444,1143,6,Can't Get You Out of My Head,5/10/2021
2445,1143,3,The Loco-Motion,27/9/2017
2446,1143,11,I Should Be So Lucky,26/10/2017
2447,1143,9,Slow,
2448,1143,15,2 Hearts,30/10/2023
2449,1143,14,Love At First Sight,
,1143,16,In Your Eyes,2/9/2000
2451,1143,1,I Believe in You,25/3/2012
2452,1143,10,Confide in Me,27/4/2003
2453,1144,14,Especially For You,22/6/2001
2454,1145,2,Sukiyaki,22/4/2007
2455,1146,20,Black is Black,
2456,1147,9,Be My Lover,27/1/2001
2457,1147,10,Sweet Dreams (Ola ola e),27/9/2007
2458,1148,11,Bulletproof!,28/9/2005
2459,1149,2,Need You Now,23/5/2009
2460,1150,3,Poker Face,25/5/2011
2461,1150,3,Bad Romance,28/12/2009
2462,1150,11,Born This Way,7/1/2001
2463,1150,8,Paparazzi,19/9/2013
2464,1150,,Alejandro,24/1/2014
2465,1150,19,Lovegame,16/5/2011
2466,1150,1,The Edge Of Glory,26/3/2016
2467,1151,17,Telephone,6/10/2000
2468,1152,17,Just Dance,21/8/2022
2469,1153,1,Lied eines jungen Wachtposten (Lili Marlen),25/3/2000
2470,1154,19,Video games,
2471,1155,15,Deep Purple,21/5/2011
2472,1156,17,The Ketchup Song (Asereje),5/2/2023
2473,1157,,Something,
